,review,score
156,It's the first airport I have to wait 2 hours for the luggage to come out of the plane. Still waiting.,1
157,"Just arrived back from Rhodes having travelled on 27/08/22 and returning 07/09/22. Here are my thoughts…Started off by using T1 M&G and is worth every penny. Very well sign posted, and all staff were very useful and efficient.Now onto the main Terminal building, Like the vast majority of us this year, we fell into the trap of reading too much into the news and social media stories of how chaotic airports have been throughout the summer, and were somewhat anxious about what we would see when we arrived. It would seem that for every 100 people that travel through Manchester Airport, 99% of those users have a pleasant and seamless experience. It’s that 1% of bad experiences that the news and social media latch onto to make a big song and dance about (ringing any bells?).What we saw was a fully functional and completely normal Manchester Airport that we’ve used on countless occasions. Even with departing on a busy Saturday morning, we had no such issues with checking in or with security. Upon arrival back into Manchester, passport control and luggage collection was the same story also… spot on!My summary is this… please stop reading into the 1% of horror stories that make it to the false world of social media. I’ve definitely learnt my lesson. Arrive no earlier than what you need to, and hopefully this little insight will give you that crumb of comfort that you’ll be just fine😊",5
158,Sh!thole . No other way of describing this hell hole.,1
159,"Only giving one star as unable to give no star. What can I say about my experience today at terminal 2 security. Started off not too bad as queue didnt seem to long. Got through boarding pass gate with some assistance from a member of staff as my boarding pass wouldn't scan. Seemingly if your phone isn't on bright the scanner does not read the bar code. Once through that part theres a further queue to get to the security scanners. You have to queue behind other passengers about 3 deep so then once you get your belongings in a tray you then have to squeeze past people waiting behind you and queue to go through the body scanner. The next thing you know your trying to locate where your belonging have gone. At least 50% of the bags were going on another belt awaiting a second inspection. Almost every bag didnt really need a second inspection from what I witnessed. Once they didnt find anything wrong with your bags they decide to swab them. I asked why my bags had been put for second inspection as all my liquids were in a clear bag. No electricals were in my bag and they gave the lame excuse of too many coins in my purse WHAT!!!!! Never in all my travels have I experienced anything like it. Manchester airport, Terminal 2 your causing total chaos. I know security is important but too many coins in my purse, REALLY!! Seems you have some sort of dysfunctional quoter system. Please please management start sorting this out. No one will want to fly from Manchester at this rate.",1
160,terrible airport lost our luggage and then on the return flight cancelled leaving us stranded,1
161,"Ridiculous on every aspect: long queues, high charges, no staff. Avoid if possible!",1
162,"Ok so we required 2 wheelchair assistance for our party of 4adults 1 infant this was pre booked so you would think that something would have been put in place. Check in was aware and directed us to the assistance desk, they had no idea of our booking told us they had no one available but if we waited but it would be over an hour and they could not guarantee that we would be delivered in time for our flight. They suggested the other two of our party pushed the wheel chairs even though we had an infant in a push chair plus luggage for 4 people. Disgusted this was the choice we had to take. So we struggled onward on our own. It was the same story on our return journey the Spanish side of our assistance was brilliant. They had it all sorted no having to do it ourselves or wait long periods of time to even get a wheelchair never mind getting someone to push. At one point I had to give up and push my elderly mum in her chair even though I have bad mobility issues myself we had been separated from our family at this point as we were told to stay on the plane. We stayed so long there was a change of crew on board and 5 mins before boarding the next set of passengers. A crew member eventually dragged us in a wheelchair one by one to the seats at the end of the tunnel. To say I felt very vulnerable and upset is the very least. The pilots were both lovely and kept apologizing to us.I can't understand why something that was prebooked did not have anything put in place, it's not like we just turned up and went surprise we need wheelchair assistance. Very frustrated, humiliated, and physically exhausted by our experience. We were told it was not jet2 fault as it's a third party that arranges assistance. The 3rd party blamed jet2. !!!!",1
163,"In my wide travels by air this is indeed one of the very worst. It is an embarrassment to our country with a pathetic lack of clear signage, routes from landing bays back to the terminal running up and down flights of stairs, with few escalators and a small, cramped and terribly designed baggage retrieval area.The attention to designing an airport for customer access,  service and throughput is a disgrace.This is run by a consortium of local authorities including Manchester City Council and it gives a hugely negative view of how much they care for citizens of the area, this country and anyone unfortunate enough to have to travel through it.Regulation is needed and the City Mayor should do his job and knock the airport management heads together.Parking is expensive and although the new Drop and Go has an automated process signage to it back from  Terminal 1 is non-existent. Having asked several airport employees the way to walk it, some could onlypoint it out in the distance, none could tell us and several said they came across many travellers complaining to them they had wasted a long time on fruitless, uncertain  journeys across roads and roundabouts, frequently having to drag cases up high kerbs as noone had the foresight to plan the dropped kerbs. Anyone would think the City Council had no resoonsibilies or expertise in road and pavement building. In short the airport is beaten hands down by every airport in every one of the many cities and countries I have used. Mr. Mayor take heed and get your finger out in dealing with this blot on your City's name and reputation.",1
164,"Extremely bad experience - confirms poor web ratings - robbersIn a nutshell:- We had rented a small manual shift car- The guy at the counter asked if we wanted an upgrade to automatic car with built-in GPS and we said yes- At this stage we said yes ok, as coming from France it's comfortable to have an automatic car while driving on the other side of the road- then he sold us a hybrid car - ""will save you gaz""- We said ok (stupid me) and went to the car and issues started- The car was super BIG! (Toyota corolla 1.8l) - Of course the guy didn't tell us ! We were on a hurry and thought, ok, too late to change it- There was and un-noticed hole on the drivers' carpet + the GPS was ""not activated"" in this car + there was a flat tyre !!! Of course we noticed one thing after the other meaning going back and forth to the counter and queuing again- With the flat tyre we gave back the key and said we wanted the original car. The counter guy, let's call him a sales man, gave us a Volswagen Passat! Happily enough, I knew that model and had to ask again for the ORIGINAL SMALL CAR !- Finally gave us the FORD Focus, automatic and with GPS and so still an upgrade - happy with that BUT we lost 1,30min-  he said we didn't have to sign anything and price would be as originally booked- we were finally charged the price of the TOYOTA Corolla !!!- I contacted customer service and they only compensated for the lost time - I still paid for the Corolla which I could never drive !!! Well, I had my hands on the steering wheelI posted a review on Google, Europcar answered to contact customer service - they obviously did not even read my message since I do mention that I contacted customer service. They don't care and don't even read - which probably also means they know about the situation and are not willing to change anything.",1
165,"1. Drop & Go was excellent. The arrival was good, but tech bewildering, so staff helping everyone at the machines. Staff lovely and helpful when I had a problem. Return tech well signed and worked brilliantly.The rest of the review refers to T1:2. Security - great staff but first time at an airport where security hall is little better than an underground carpark. Oppressive and airless. What a terrible place to work in such a high pressured role dealing with thousands of people. Absolute disgrace. But staff helpful despite this.3. Departures. A lengthy circuitous walk through an empty area (no seating) then around very quiet duty free, eventually to arrive in overcrowded departures 'lounge'. At least there was some natural light. Of course not enough seating. There was no meaningful information point or any staff who looked like they could answer a query. Only staff other than retailers were people who happened to be walking through plus those helping with access.4. Arrivals. Long walk along narrow corridors, up and down stairs. Poor environment. No indication of how far to go. Not good. Once 'landside', no signs to Drop & Go.I realise overcrowding is a common problem in airports and ridiculous trek around duty free shops in which I have no interest is also found elsewhere, but the MAN experience was particularly poor. The 3 stars are entirely for the helpfulness of the staff and smoothness of D&G.",3
166,"Don't use this airport unless you really have to, I want to echo the recent post where the reviewer highlights the chaos at the security screening.Having queued for a solid 30 minutes to get to the actual screening staff we then had to wait for what was apparently a second screening, we had to guess this because no staff explained what was happening and I can confirm that this evening at LEAST 50% and more than likely more, of all hand luggage was being redirected and delayed.How can that amount of bags need rechecking!!!Our bags had nothing different from when they passed the initial screening in Dublin airport except for some confectionery gifts, no liquids, no electronic, gels or any other listed prohibited stuff, what is going on at Manchester Airport.Bad enough that the volume of rechecking is so ridiculously high but the mistreatment of the travelers who are keeping the airport busy is unbelievable.Having eventually had my bag held up and the staff announced what colour it was I had it hand checked and was questioned, no problem with the concept of rechecking but for heavens sake what are the scanning machines doing if the volume of rechecking is so high?How can so many bags be held back, are the machines faulty or too sophisticated?My wife was waiting even longer and was eventually asked to confirm ownership of her bag which she did, whereupon the security guy took the bag away AGAIN with absolutely no explanation, a further 20 minutes passed before we managed to get the attention of a supervisor who did his best to find out what was going on.The now MISSING bag was located thanks to the help of an eagle eyed traveler who spotted the bag sitting in a tray outside of the rechecking area, how it got there and why no knew or cared.The queue of people left waiting and wondering what was happening to their hand luggage was shambolic, if this was a third world airport it would still be disastrous.We lost 45 minutes due to that rechecking shambles and there were lots and lots of other people similarly treated with a lack of respect and awareness, not explaining to people why their bag is being delayed is unforgivable.Also the queuing area leading to the screens is a fire hazard waiting for a tragedy, the queuing barriers are permanently fixed and people are corralled like cattle in pens, if a fire was to break out a mass of deaths is almost guaranteed, why can't the removable tape barriers not be used and reduce the risk of stampeding people being trapped in metal pens?",1
167,"Minus 10 stars for Special Assistance at T1On Sunday August 21st, I checked into the Special Assistance Reception with my 93 year old mother-in-law. Whilst the staff there were very friendly, I was very surprised that I was expected to push the wheelchair, handle boarding passes & security without any extra help once our bags had been checked in (by a very friendly, cheerful male employee). Our experience was in complete contrast to our treatment on our outward flight from Cornwall Airport on the 18th.On Sunday, the male member of EasyJet staff at Gate 9, showed absolutely no compassion or empathy towards my mother-in-law when I wheeled her to the gate. No option was given to take the lift down  to the plane. He seemed totally disinterested, merely telling us to leave the chair at the top of the steps. She felt compelled to use the steps, typical of her generation in not wishing to be a burden to others, even though she's had both knees replaced & finds stairs challenging! The other passengers ahead of us in the queue, kindly allowed us to descend the steps ahead of them, even walking at her pace onto the tarmac, until I asked them to overtake us. I was extremely annoyed to see 2 other wheelchair users sitting in their chairs at the bottom of the front steps, accompanied by a member of the Special Assistance team. We had to use the rear steps, which were extremely steep for her to use. As she stepped onto the plane with no assistance from the stewardess, (I was behind her), she almost fell back off the plane due to the lack of a handrail & the height of the step up. She was pretty shaken up & distressed at the lack of compassion shown towards her. Imagine our delight on arrival at Cornwall airport, when the ramp was brought up to the plane & a member of the airport team was waiting for her with a wheelchair. The extremely competent female member of staff demonstrated all the professionalism & empathy that had been so lacking at Manchester. She waited for me to retrieve our bags  & Mum was pushed all the way  out to the car. Manchester Airport you should be ashamed of the shabby & dismissive way you treat people with mobility issues.",1
168,"Travelled home from Singapore on a 14 hour flight with a lot of different nationalities on the flight. It was going on to Houston but everyone needed to get off at Manchester to be checked through security. Sat waiting on the plane for steps to arrive to let us off for 30 minutes after landing. Not great but that’s okay. Around 15 people in high viz at the bottom of the steps being generally rude to passengers. 1 bus there for 250 people, so now you’ve got people waiting on the tarmac for the bus to go back and forth, with the rude staff. Now to the passport check, hardly anyone there so we thought great. Until the demon lady working there began shouting at a family because they had walked through the wrong side (0 signage for this). She then asked another lady if she had kids with her, the lady clearly didn’t speak English so responded ‘Houston’ to which the demon took great offence and began literally screaming at the woman who had just come off a 14 hour flight and was about to get another. I’m all for being kind to the people who turned up but they need to do the same. I then complained politely to the second person in the entire security process and last one i saw and he responded by telling me to take my hat off for my face to be recognised. Thanks Sherlock. On to collect bags, got very lucky by all accounts and both bags collected in about 10 seconds, went to use the loo, gents broken, had to use disabled. Covered in feaces, disgusting, flush broken, nearly threw up. Outside to meet our lift, chaos again. New parking regulations so they can get £25 out of every passenger by being there for more than 6 mins. My father in-law was in the queue to get in for 1 hour 30 mins. Used my nogging and didn’t stand inside the car park full of queues of cars. Walked out to the queue he was still in, pulled over bags in, off ya pop. Saved 2 hours. Place is a joke, big dogs still paying themselves hundreds of thousands a year, rinsing passengers with this new parking swindle too, on top of all the normal stuff. Btw Bali and Singapore airports 0 issues with anything. 5* experience in both. Shame on you Manchester Airport.",1
169,"Had to be the absolute worst airport experience. From the start: taxi driver needed an additional $6 because simply driving into the airport everyone is charged that amount. Can you imagine having to pay $6 to pick up or drop off a family member at an airport? How greedy. Walking in, no signs showing where airlines are. Found the airline and even though we were checked in and had our bags tagged we had to wait in line for over 30 minutes because there was no one working the bag drop lane. Drop out bags and look around for security signs. None. Just some guy rudely pointing people into lines. We get to the front and he tells us to go walk down a hallway to some other security check. So we walk and walk and walk and there are signs saying security A and security B but no signs telling you what each one means. We end up at security B in the legit basement. Huge lines and tsa people yelling, and I mean yelling at everyone. I had to take out all liquids, which is standard, and put them in a bag. What was not normal was I had to put my deodorant in the bag, mascara, hand sanitizer and chap stick in the bag? I wasn’t prepared for this rule since I have never ever in any travels ever had to do that. Finally get to tsa and I have to place my belongings into a bin, take my shoes off even though others kept theirs on (there were no rules for this just if the tsa person said to, how there is no standard is beyond me). I had ballet flats on and no socks, my husband had full sneakers on. I had to stand there in no socks on a disgusting floor while he kept his sneakers on. They separate you from your belongings, you think to yourself how will I find them again since they send your stuff in one direction and then make you walk so far away from them to another body check location and wait in line. You have no idea where you stuff goes bc you can’t keep and eye on it. Makes it so stressful and unsafe. Finally got my belongings and had to put hand sanitizer on my feet bc of how disgusting I felt. Get into the airport and our flight was leaving in 20 mins and the board says “will show gate at 11:24”. Our flight left at 11:30 so we have no idea where we’re supposed to go. Finally it shows the gate and we have 6 minutes to get there. We rush and there is no plane for 30 mins. Get on the plane and wait another 30 mins only to be told “we have to wait longer bc a bag made it onto the plane that hadn’t gone through tsa so it has to go back and be checked then brought back”. How does that happen!? So unsafe. I have never wanted to be away from some airport so much in my life. Rude staff. No signs. Horrible confusing tsa. Dirtyyyyy. Delays. I travel very often and have never seen anything like this place in my life. Will never use again.",1
170,"I’ve flown form here a lot, but today, after putting my disabled badge on the vehicle, I collected my son who flew in from Orlando. I went to pay for my car park ticket… £20!! For 1 hour parking in a disabled bay!I ask a car park attendant who said everyone pays regardless. Absolutely disgust to collect a loved one and be totally violated by this unjust charge. I think Heathrow has suddenly become my go to airport.",1
171,"Hi All.Firstly, I know people have had different experiences, some a nightmare and other's not as bad.For us, our flight was at 13.50pm. As it was in the middle of the day we were apprehensive of what difficulties we'd experience.We got to the airport 4 hours before 'check in' just to be on the safe side.No sooner as we got into Departures TUI opened up the Bag Drop. This was an hour earlier than usual. This really did help as we were straight into Security.There was quite a bit of a queue but to be honest there was enough security staff on to keep the queue moving.All in all, from getting out of the taxi and to having our first obligatory holiday pint in the Departure Lounge took 1 hour.It seems opening up the Bag Drop an hour early and having enough Security Staff on really does help.If Manchester Airport, Terminal 2 can keep this up, people's experiences will only get better.Big Thanks.Team Rae...",4
172,"Appalling. Travelled on the 23rd of July to find the baggage system didn't work meaning check in took around 90 minutes. Once through security going, a small highlight, the departure lounge was over crowded, understocked, unclean and lacking a number of expected shops. Flight was delayed from 90 mins initially to nigh on 3 hours due to a lack of cleaning teams to clean the plane, one team for the entire terminal apparently. On return, security took almost an hour, this at 3am, again after another 2 hour delay to find that in this time not a single bag had even passed through to the baggage collection area. Pathetic airport considering the size and amount of flights that leave from here.",1
173,"Looked for Terminal 1 parking, eventually we found it, just to reverse back out out from one way street as it was pre-booked parking only the Man behind us who was wearing orange Hi-Vis just stood there and looking at us instead of helping us, the signage is not for fit for purpose at all pre-booked parking only was only visible when you stood right in front of it, by the way we wasted £11 pounds at first attempt of parking because we turned around to go back out againTHIS NEEDS TO BE ADRESSED AND IMPROVED",1
174,"Sh-t Sh-t Sh-t£25 drop-off fine for overstaying couple of mins on their 10min limit! We have a toddler with a pram ffs!!! then had to mess about with their sh-ite magnetic luggage trolley system for which they also charge! Who is their fkn ceo, richard turpin! Goddam highway robbers! Fkoff!",1
175,"Travelled from T3 on 29 July.Rude security staff - those that abuse the power they are given should never be put in passenger-facing positions. Filthy and overcrowded airside. Boots, Costa and others already closed when I came through at 19:00 … what sort of airport management allows this to happen? An airport should work like a well-oiled machine, with all elements working in unison. For examples of airports that respect their passengers and deliver an amazing service from start to finish, take a look at Liverpool, Dublin, Lisbon, Munich, Larnaca … the list is endless.Such a shame as Manchester used to be a great airport to travel through. I live 20 mins away, but will be travelling from Liverpool from now on where they manage their operation properly and treat passengers as people, not cattle.",1
176,"Although the terminal looks amazing after the refurb and we did sale through security with our fast pass tickets. We were disappointed with the departures area. At 3.30pm on a Monday Not one sanitizer station had any hand gel, lots of the food services shut or shutting up within the first hour of us being there with only WH Smith and Holt's serving food. Not one sandwich, salad or anything substantial in WH Smith in the chillers. Pret had 1 cheese toastie and 1 Mac n cheese left. With a lactose intolerant family member, we had no choice but to que for 20minutes to get a burger in Holt's. Our plane was delayed by 2 hours, but by around 6.30pm all but the large duty free was closed, not much fun being stuck in an airport for hours which was mostly closed up.",2
177,"Absolutely dire, worst airport ever, nearly 2 hours to get luggage, delayed,  no staff, its in a worst state now than it ever has been. Can't wait to go back to Leeds Bradford airport.",1
178,"I dropped 2 family members off in the drop off zone. It took 5 minutes . But when I went to leave I had to pay £25 at a barrier . Absolutely unbelievable. Disgusting. How dare you, that is extortionate. MONEY GRABBERS£25 FOR 5 MINUTES YOU SHOULD BE ASHAMED. WORST AIRPORT I’VE EVER BEEN TO.",1
179,"I travel frequently, once/twice per month. T"" is a joke, how can anyone work or commuicate with no wifi of cellular signal. They say how much they invest, clearly not in the correct areas. Shame on you.",1
180,"Terminal 2, what jokeI was really looking forward to seeing the new terminal 2, but how disappointed I was. It is clear to see how corners were cut in the project, given the poor and unsuitable choices made, patterning the installation of plastic vinyl flooring throughout a Myriad of high traffic areas including toilets. Toilets are entirely unfit for purpose, as the urinals in the men’s toilet area are mostly broken, cheap and very few In numbers. I am confident that many of the project planners would absolutely not accept such a shoddy culminations in their own homes. I have been to many service stations around the U.K.  which are cleaner, have a better finished, and operate more facilities that this so called new and over crowded terminal 2. What shamble.",1
181,"On 29th July we flew from Terminal 3 to Cork at9am. Having checked in online, taking only hand luggage and booking fast track via Ryanair, our journey through the airport was speedy and a pleasant surprise.  However, the experience was marred by the authoritative and domineering attitude of the man accepting bags onto the security scanner. I travel frequently,but have never experienced such rudeness, not only to me, but also to others ahead of me in the line. A bit of power goes to some people's heads!",3
182,"Lack of organisation, dirty, slow, overcrowded and worse of all.. the parking is an absolute joke! Prepaid,. Pick up, drop off.. any option you think about is an absolute rip off! Management Should be embarrassed!",1
183,"I would give 0 Stars but it won’t let me. I dropped 2 family members off in the drop off zone. It took 3 minutes . But when I went to leave I had to pay £5 at a barrier . Absolutely unbelievable. Disgusting. How dare you, that is extortionate. £5 FOR 3 MINUTES  YOU SHOULD BE ASHAMED. WORST AIRPORT I’VE EVER BEEN TO.",1
184,"Travelled via terminal 1 and everthing was fine and no big queues apart from security - it was horrendous! Took us 1.5 hours to get through. The queue was monitored Well however and we did experience a few queue jumpers but security did handle them brilliantly and remove them from the queue. It was really hot in the queue, no aircon and nowhere to buy any drinks from etc. Once we actually got to the security hall it was absolutely carnage. People pushing, shoving, staff being rude and unhelpful. There was just no order what so ever, trays were flying all over, peoples bags being tossed about. It really was the most stressful thing. Once through though, there was no more queuing and everything was fine. Manchester really need to sort security out.On arrival back to terminal one, the baggage reclaim was fairly smooth, as, was passport control, no delays etc, however the toilets were filthy and scruffy and really not welcoming at all.",1
185,Still here...this airport is a money making machine that doesn't care about people. Just visit their website for a time wasting experience where the only info they have is how to shop and pay for extortionate parking.,1
186,Travelled through T3 at Manchester Airport UK on 29 Jul 22.  Security staff are so bully.  They have no respect towards passengers at all.  They are so frustrated working bunch.  They should QUIT the job if they are not enjoying it. Nobody can hold them back for this job forcefully.  I suggest people to avoid this airport where possible.  Short tempered security staff will ruin your day and your journey.  Their bad behaviours keeps haunting you many days yet to come.  I really had a worst experience with these security lot.  Have patience and learn to tolerate the people.  They are there not to be get bullied by you bullies.  How do you feel if you are treated the way you treat the wearied people who were in expectation of help and assistance.  Shame on you.,1
187,"Flew out on Thursday morning, yes it was busy, but the T1 staff were all professional. Fast track security was well worth the extra though. Through check in and security in just over an hour.  Ships airport side were all well stocked. Biggest stress was the M62 being closed but can’t blame the airport for that!",4
188,"Would give 0 if there was option. Terminal 3 has a dingy, awful security area. I’ve been to third world countries with better facilities. The one 8x8” liquids bag allowance is ridiculous. I’ve never seen this at other airports. Queues were ridiculous. Most of the staff (though there was one nice sympathetic lady) seemed to enjoy seeing people have to throw away their liquids that wouldn’t fit in the measly bag and kept barking out the rules. Utter jobsworths who would suit working in a prison. No customer care whatsoever. Very miserable start to the holiday. Will avoid in the future if possible.",1
189,Actually had a pleasant experience when travelling for a short stay last weekend.I thought it only best to share my positive experience in a time of mostly negative experiences.,5
190,"Awful. Worst airport we have ever flown from. Never in my life have we experienced such disorganisation, chaos, unhelpful jobsworths and queues longer than a return trip to Germany & back. Shockingly understaffed and those that are there clearly don’t want to be. Will never ever be flying from Manchester T1 ever ever again. Absolutely dismal.",1
191,Got to be one one of the worst airports Europe.,1
192,"Worst experience ever. 6 people travelling ( 2 adults, 1 elderly, 3 children) We were due to fly out on the 24th of July 22 with Corendon airlines to Antalya, flight was due to leave at 14.10 hrs. We got to the airport at 11.10 hrs and had to wait in a queue that came all the way round to security ( checkin desk 70-73, terminal 1). We eventually got to check in but it took approx 1 hour 45 minutes. Then it was on to security that didn’t take as long as I thought it would, approx 45 minutes. Getting through security the information screen showed to relax and wait until 16.00 hrs. At approx 15.45 they put on the screen to go to gate 24. We all headed to gate 24 and waited until 18.00hrs when finally they announced that the flight has been cancelled. Apart from this we had no information whatsoever. The plane was there and then we saw it being moved. Eventually someone came to the door and informed people that the flight has been cancelled due to pilots running out of hours so the flight was leaving as it could not take paying passengers. We continued waiting there and then eventually they informed us that we would have to go through immigration then collect our luggage and head back to the check in desk. This was all done by 20.15 hrs. We were then given food vouchers and told that they would have an answer from corendon with regards to hotel etc or replacement flight in 1 hour. After we returned in 1 hour there was no one there. We then waited and waited until approx 23.00hrs with no further updates. People with young kids were left waiting with no seating. We were all sat on the floor. Finally someone came and told us that it would be best to return to our homes or book into hotels and we would find out in the morning if corendon would be putting on a flight. As you can imagine no flight was put on and we were then informed late on, Tuesday 25th by Corendon that the flight had been cancelled! I think this was despicable behaviour from Manchester Airport  because we are all aware that the reason for our flight not leaving is due to ground staff availability but not once did they admit this. They were more then happy for everyone to hold corendon responsible for this. I personally think Manchester airport should be held responsible for flights being cancelled and not the airlines. Shameful behaviour and I will think twice in the future about using Manchester airport.",1
193,"If I could give 0/5 I would.. Yesterday we were due to fly to Turkey with Corendon airlines. Our flight was delayed for 5 hours and then cancelled. We were told over and over again there would be an update on a replacement flight, overnight accommodation,etc. But in the end noone came to help. we were left stranded and had to arrange our own accommodation in Manchester. The flight WAS there! it took off without us. Corendon blame Manchester airport baggage handling ....ie there were not enough staff to put the bags on the plane. Is that true??? we don't know. But what I do know is that we were left, with two childre , sat in an airport for 10 hours in total, with NO HELP at all from anyone at Manchester.",1
194,The absolute worst airport that I have ever used and I've traveled to various third world countries over 3 decades. Massive queues everywhere both flying out and in. Even the WiFi and phone data connection is rubbish. Which is great when you have to watch a sweet wrapper going round and round the carousel for  more than 2 hours while waiting for the bags to arrive. Use any other airport.,1
195,Best experience we’ve ever had. D&G Parking is so convenient and straightforward. Friendly and helpful staff at every touch point. Speedy and organised process overall. Fastest check in and security we’ve had in a long time and we travelled at the start of the children’s summer holidays. Well done Manchester Airport Terminal 3.,5
196,"Shockingly disorganised in security. Appallingly long, slow and winding queue with  no organisation at all. Unhelpful staff. Never travel through Manchester airport. Stay away!",1
197,I lost my luggage back in June after a holiday flying back from Jamaica. Today I received a call saying it’s been found. I’d like to thank the airport for not giving up. Thanks,5
198,Went on holiday 11th July dropped off by my son at 3:30am at terminal2. Went in got assistance told us where to go and we had no problems straight through security all in under 40mins. Thank you everyone what helped us out. We wasn’t looking forward to what we was going to look forward to but me and my husband couldn’t thank you all enough it was great service.,5
199,I had lost my wallet in t2 which had over 600in cash but thankfully imran who works at the marks and Spencer in t2 picked it up and contacted me so I could get it back. Very nice guy and thank you very much,5
200,My plane landed at 7.31am from Punta Cana and I had to wait till 9.13 for getting my baggage. This unacceptable.,1
201,"Just a horrible place from start to finish to extract maximum money from anyone, anyhow whilst offering a shockingly poor customer experience from start to finish. To say T2 is a new terminal they couldn't have designed it much worse with totally inadequate facilities. Mcr airport ruins the start and end of any trip unfortunately.",1
202,"Going to keep this short as I’m so hacked off and feeling ripped off. I booked fast track for security due to the horror stories, plus lounge access……after all, it’s the first holiday in 3 years so let’s do it in a bit of style.Flight was at 18:20 (well done TUI!) so we arrived as planned at 15:00. Check in was good (well done TUI), but as soon as the responsibility was the airport’s, then things started to unravel. We were told not to go through fast track as it “would make no difference”. Wrong mate, it would have made loads. We walked away 40 minutes later.Went straight to the Escape Lounge and were told that the food would come out at 16:30. Great, that’s a chance to have a drink and relax after the drive. What was actually meant by “the food would come out at 16:30” is that the burnt stodge on the hot plate would be removed…….and not replaced with anything fresh……..because the place shuts at 17:00. To add insult to injury, the bar closed at 16:30 but customers only informed of that after it was locked up. £80 for a sprite, a Prosecco and a whisky…….ouch. Utter and total rip off.",1
203,"Flight was with TUI to Greece I’m mid July 2022, just before the school holidays. Check in was ok with only a small 20 minutes queue. Getting through security was a massive queue and total madness with people loosing items and trays almost thrown onto conveyors for scanning. Once through it was like a mad house, toilets leaking onto the floor and out of service, 20 minutes wait for coffee, no available seats so people sitting on the floor (this was terminal 2 by the way). On return we had a three hour delay in Greece without any explanation and to really cheer us up a wait for almost three hours for our luggage to arrive again without a single apology or reason for the delay. Manchester airport is an absolute disgrace and people are treated worse than animals. I have been lucky enough to travel all over the world and have never experienced anything as poor as this.",2
204,Just dropped my daughter and family off at Manchester airport terminal 2. I was there 4 minutes but was mugged by a machine on the way out which stole £5 from me and then let me go. How is this allowed.,1
205,Dreadful experience - TUI flight 0700 4 July - arrived at T2 at 0415 having checked in on line and dropped off cases day before - Security queues snaking took 2 hours. We were advised at Drop off to make sure we were at Security at least 2 hours before our flight - hence we allowed nearly 3 hours simply to go thru security & get to our Gate.Worst still - return flight landed on time at 1700 - waited at the carousel for 2 hours after clearing Border Control - passengers with tired children - passengers with trains to catch to carry on their journey.No staff on the floor and a few announcements to advise cases will be delayed but will be delivered.There were suitcases from previous flights all over the place waiting to be collected we presume.We would try to avoid flying from this Airport if we could having had a previous experience 3 years ago when it took again over 2 hours to wait for our bags.We were led to believe the problems are caused by Swissport baggage handling.,1
206,"Our flight back from Paphos yesterday was nothing short of a joke. The plane was already delayed due to a crew issue which was not a good start. The plane barely had any food or drinks as apparently it’s only filled once a day in the morning and when it’s gone it’s gone (our flight was at 2pm so god help those that had an evening flight).  After arriving at Manchester we had to sit on the plane for 40 minutes waiting for the ground crew to bring the steps and allow us to officially park up. The security queues were fine however the staff are just plain rude. Everyone had to electronically scan their passports and there we lots of elderly people who were struggling to use the system. Instead of being offered a little patience and assistance, they were totally demoralised in front of other passengers and were told to go into another queue which represented the conga. After arriving into baggage claim it was very clear that the airport had lost control of what was going on. Baggage was being delivered to the wrong carousels, there were no baggage handlers to unload the planes, and unclaimed luggage was strewn all over after people didn’t know where they were collecting their bags from. After waiting an hour and a half we were told our baggage would be another 10 minutes, this clearly wasn’t the case. People who had boarded with hand luggage were advised by Ryan air to check them into the hold which caused these types of passengers and unnecessary delay. They gave the odd announcement that they had staffing issues which they apologised for. Passengers were beginning to complain and become irate as 7 flights had now landed with no one being able to collect baggage and there was no room for anyone to move. A passenger complained after she still don’t have her bags yet flights that landed considerably after hers had now collected there’s. She was clearly told that the planes that were flying back out next were to take priority and that for them to sit there waiting in order of arrival would cost the airport and airline a considerable amount of money and therefore she wasn't a priority! It turns out that our bags had been dumped outside the carousels and had been sat there well over an hour along with another two flights, but they only had two baggage teams working and they needed to unload the planes.Now I appreciate that they were short staffed, and you shouldn’t take it out on staff that have made it into work, but they don’t help themselves. The staff were rude, unhelpful and had a clear lack of customer service skills all round. It doesn’t matter what time of year it is, but out of all the other airports I have ever used, Manchester is always the most chaotic and unorganised.",1
207,"Shocking airport, next to no places open for food/drink. The places that are open takes over an hour queueing.Avoid at all costs!",1
208,Don’t believe what the press say. Had seamless check in and security clearance. Arrived 3 hours before our flight was due to depart. Sufficient time. From entering the airport to getting to the departure lounge took less than an hour. Superb service. No complaints.,5
209,"What a joke it is trying to pick someone up from this dreadful Manchester Airport. Set off once family through passport control and got there 30 mins later. Oh, we are still waiting for our baggage. Parked up on the one hour free bus drop off zone. Then the clown comes around and moves you on. The only reason I’m here is the incompetent Manchester Airport. The muppet then said it’s not Manchester Airport as it’s made up of five segments. We are just the landlord. Your problem is with the baggage handlers. It shows how out of touch this bunch of comedians are, instead of pulling together they blame each other. Horrendous place and organisational. Let’s all stop flying from Manchester and use other airports. They then might realise working as a team and pleasing your customers is the only way forward.",1
