,review,score
331,"Yet again Manchester Airport manages to outdo itself in the ‘how not to run an airport’, ‘misery level of the staff that work there’, ‘chaotic security’ and ‘abject lack of any evidence of cleaning for ages’ categories. A serious look needs taking by the authorities that control airports in the UK at the way Manchester is being mismanaged. Security today was abysmal, long queues, miserable staff and a seeming determination to search most bags despite their being nothing of any issue or note in a significant number. Waiting 20 mins for a bag to be searched because of a technical reason with the conveyor whilst being barked at by some idiot in a uniform telling me it must be my fault is not a great start to a journey. Filthy toilets, lack of seating, vastly overpriced ‘food’ and a general feeling of disarray and chaos only adds to the issues through security. Apparently morale with security staff is rock bottom with new recruits leaving after days in the job due to prehistoric HR practices. It most certainly shows. A disaster of an airport that should be avoided if at possible.",1.0
332,"Writing this from baggage collection at Terminal 1 after standing for 1 hour with no luggage or even the carousel moving. The 7/8th time I have used this airport, different terminals and different airlines and every single time the same wait on baggage. Seriously won’t be booking from here again this year. Charges for drop offs and this is disgusting.",2.0
333,"I pass through this place at least 8-12 times a year, mostly to European destinations. For the last 6 years, I have never experienced any significant difference between this airport and the destination. Yes sometimes the security can be busy, but many hold ups are as result of the passenger themselves failing to observe the rules. I can only conclude some of the poor ratings I've read have other agendas running, or have just been unfortunate. I live some 120miles away from Manchester, and consider myself lucky having such a comprehensive facility as my nearest airport. Well done all who work there and keep smiling!",9.0
334,"As an expatriate, originally from Manchester I travel to and from Manchester Airport frequently. For many years Manchester Airport has had a bad reputation but now is possibly the worst airport in Europe: run down, poor services, understaffed, outdated manual processes and poor technology. Flying to Switzerland, December 29th 2018: Arriving at the Manchester Airport 2 hours early, queuing started in the taxi, on the ramp, queuing to pay the £3.00 drop off charge (which ironically was introduced to reduce waiting time). Even Taxis pay the drop-off charge, how stupid is that? Then the queuing moved to the soft baggage drop-off and another long wait. After baggage drop-off, we queued for the x-ray machine, I could have also paid £10 fast track, another poor quality rip-off. During baggage x-ray, queuing for the manual body search, testing my shoes and socks for explosives and changing my clear medical bag to smaller separate bags. After this a separate queue for the manual baggage search, because of my laptop cables then the x-ray machine again. Rude pressurized, rundown staff disappearing or generally standing around added to the nightmare. Finally through (nearly two hours later), I managed to get my flight with only a few minutes to spare. I flew into Zurich, with minimal effort, 15 minutes after landing and baggage reclaim I was sat on the train. Phew, welcome to Switzerland! Lessons learned: get the taxi driver to drop off a terminal one roundabout and walk through. Buy a hard-case and a carry-on hard-case with rollers. Pay the £10 Fast Track. Put all my laptop cables etc. in separate clear plastic container and put though x-ray separately. Probably a saving of 1.5 hours. Increasing numbers of flights, taxes and rising costs, persecuting the poor traveller with ever more hidden travel costs, extra drop off charges, queuing charges, long queuing times and desperately poor services. I understand security is paramount, but how do other airports manage to have slick processes, minimum disruption and latest technology? Andy Burnham and Manchester Council, How about redirecting some of the massive profits to modernizing the infrastructure and service quality. Perhaps the Private Sector should take over to get the investment required!",1.0
335,"1) I flew out with Jet2, a budget airline that seems to have its own security area. The experience was dreadful - a huge snaking queue in a cellar until we reached the few actual security lines where each passenger was ordered to stand on a set of footprints on the floor behind someone else until it was our turn. It felt like a prison line with trusties shouting instructions and threats. 'If you fail to take electronics out of your case you could have a 30 minute delay'. My bag was checked leading to a delay and all the checked bags were being rearranged seemingly at random. The staff were not actually rude but clearly under ridiculous pressure as the facilities and staffing are totally inadequate. 2) If the airport spent as much on security throughput as they have on duty free shopping there might be some decent service. 3) On arrival and my departure I used minicabs. The airport charges them £4 in a pick up/drop off parking area. As my baggage was delayed on the incoming flight there was an additional £4 to pay in a pick up parking area that was a shambles with minivans reversing across arriving passengers etc.",2.0
336,Just gone through security at T2 at 7:45 am on 29th of December. The guy in charge of the stand up x-ray machine had a real attitude problem. He was rude and obnoxious. Spoiled the start of our holiday. He should not be in the job with that sort of attitude. He does not belong in a public service environment. He is a disgrace.,2.0
337,Worst Airport Ever! Rude obnoxious staff who treat you like cattle! It's unbelievably grotty considering all the money they squeeze out of every one. I was travelling with my five year old who got swabbed! They then emptied all her little nail varnishes and lip balms and her little bags with hair accessories out on the table! After all the commotion I was then rushed to move out of the way whilst trying to pack it all away again & hold her hand. Also charged for luggage trolleys and then to be dropped off and collected - what a disgrace! I'm ashamed to be from here.,1.0
338,"My experience departing from Manchester Airport was unusually miserable. The worst problem was going through security. I travel with a business backpack that has simple contents, comprising a laptop with a second screen, cables, a power adapter, a daily planner, and sundries. Of course, I took the laptop out of my backpack, and the power adapter as well, because they said it counts as electronic equipment. However, my backpack got selected for manual screening, which is still understandable. But wait, there is more! Every single thing was removed out of my backpack, including the daily planner and sent for a second pass through the x-ray machine. They empty backpack was x-rayed again as well, and it was again selected for manual screening! This time, they swiped it to check for traces of drugs. This made it the very worst security experience in my life, and I do not want to this kind of experience to happen again, and I don't care if I am as the customer is blamed for having it happen to me. Oh, and I almost forgot to mention that the security guard before the x-ray machine told me not to push a tray when I actually pulled it back a bit to put more things in it. He told me I have enough time before my flight, which was entirely irrelevant because there is nothing wrong with holding your tray in place while you are filling it. I think the guard realized there was nothing wrong with that as well, because otherwise he would not have to accuse me of doing the opposite of what I was doing. I hoped to get some relief at the Escape Lounge (Terminal 1), but it was the shabbiest lounge I've ever seen so far, with seats looking like structurally deteriorated and with a poor choice of food. That's fine I guess because my access was free as a credit card benefit, but unlike with other lounges, I don't think this one is worth paying for with cash, not in the state it is currently. The horrible experience with the security screening is certainly unforgettable, and I am thinking about avoiding this airport in the future to not have to deal with this kind of dehumanizing treatment.",2.0
339,The real problem is not the airport but the actual infrastructure to the airport. Not easy to reach with two 22kgs bags not really business traveller friendly the alleged improvements in drop off are exactly the opposite to improvements. Flew out before improvements excellent experience after was waiting over half an hour to get into drop off area. Its now easier to get to Liverpool or Leeds Bradford living in north Manchester or get train to Heathrow. Only wish the people who actually put alleged improvements in place actually flew for business. Perhaps they would have better understanding,4.0
340,Security are rude and terrible. I was refused exit from Terminal 3. Is this a police state we live in now. Security absolutely refused my exit from T3. Cannot believe a British citizen cannot leave an airport when they want.,3.0
341,"Simply awful. The security experience is terrible and in my expert opinion amongst the worst I’ve experienced worldwide. There is simply insufficient capacity for the demand. The authorities should ban this airport from selling to attract new operators or the expansion of services until a satisfactory service level for travellers can be provided, measured and guaranteed. The sheer greed of the owners is preventing acceptable service being provided. The new development plans are simply going to take too long.",1.0
342,"Awful experience. Never thought I’d find a worse airport to use than my local (BHX) but this takes hellish to a whole new level. It’s dirty, outdated and every member of staff encountered seem to absolutely hate both their job and passengers. The infrastructure and staffing levels are grossly inadequate for the passenger numbers. Security staff seem to be on some sort of power trip where they compete to find who can be the rudest to their customer. I’ll avoid this airport at all costs in the future, if you can possibly fly from elsewhere, do so.",1.0
343,"Like time travel to 1980's Soviet Union. Terminal 1 is truly shocking. Apart from the all obvious aspects mentioned in other reviews the main problems were that when arriving back from Dublin then trying to transfer there is no option, we were bussed in to a hall, tried looking for transfers, of which there was no signs, instead being funneled into the baggage reclaim area then to the exit, had to run back up to departures in the awful lifts and by the time we found our airline desk they had left to process the boarding. Aer Lingus foot the hotel bill when really it should have been the airport. Furthermore the 2 different lounges do not have toilets, one had to leave the lounge and use the ones in the corridor. An embarrassment for Manchester and for the UK.",2.0
344,Flew home from Goa this morning. Got off the plane to have a glass door slammed in our faces by a very rude member of staff. We were told we had to wait until people boarded another plane. People were trying to explain that they had connections to catch and all the ignorant members of staff said to take it up with the airport. Finally after banging on the window a gentleman let them through. Very bad set up and when people have been up about 40 hours they don't want doors slamming in their faces. My worst complaint was the rudeness of the staff.,2.0
345,"Bought a bottle of whisky for my friend as a Christmas present, bottle is sealed at Helsinki dutyfree. I have no problem to have any of my belongings scanned at Manchester airport, including the whisky however the security staff ripped open the sealed bag and the box without saying a word - I find it extremely rude!",1.0
346,"All recent reviews are correct. It was an awful experience both how security personnel treated customers - as well as the other airport services, simply appalling. I would strongly recommend avoiding this airport if at all possible - the city of Manchester should terribly embarrassed.",1.0
347,"Manchester Airport is by far the worst airport in Western Europe. The security check in is always a mess with disorganized, rude and offensive staff, who seem to take deep pride in harassing and shouting after us customers - yes customers - waiting in endless cues. Be ashamed, Manchester. Your airport is a terrible place.",1.0
348,"This airport will be your first nightmare of any of your trip business, holidays or family trip. First thing you will face is the ancient airport facilities, parking or footbridge is mostly out of date, some of them always broken and never repair. Next, you will face with non-refundable charge of luggage trolley. Then, at the check in hall you will find 1950s style check in area with almost of them are without staff it will be only 3-5 staff per airline and you may face 1-3 hours of waiting in line. If you’re lucky enough to pass the unfriendly check in staff you will find yourself with terrible and ill mannered security staff and they will make you take everything out of your hand luggage if they still not satisfied, then you will not pass. After security check the facilities inside are all terrible, if you need a toilet you may have to go downstairs without any lift and everything is ancient and dirty. Duty free stores are all small and most of cafe is full of people. It seems like this airport never repairs or refurbish for several decades. At the gate, it will take you a long time to find the right way trough long corridor and there are still lack of facilities and gate hall are on the same corridor that everyone have to walk through. This airport needs urgent overall change, every staff need to reconsider their position and duties, all facilities need immediate rebuild eg.whole terminals, car park, foot bridge, air side facilities. I can say that this airport is shame of the city of Manchester and the United Kingdom.",1.0
349,T3 is shambles. Don’t bother paying for fast track. The queue was slower than normal queues. There are a lack of food/coffee facilities so we ended up queuing for nearly 25 mins to get a coffee at Costa. The airport is in desperate need of funding and improvement. It’s gone steadily worse over the 12 years we have been using it.,3.0
350,"Having used 7 airports in 6 countries in November and December 2018, I am ashamed to say that Manchester was the worst experience. It pains me to say this as a Mancunian who takes great pride in his city and airport, but it needs to be said and things need to change. The security queue at Terminal 1 departures was abysmal, taking a very long time with very long queues and taking me down a narrow coridoor and set of stairs and through a car park, with many confused passengers wondering if we were in the correct queue, and offering very little space to sort myself out (i.e. my hand baggage, things in my pockets, liquids etc.) Also, staff were calling any passengers whose flight started within the next hour to the front of the queue so they don’t miss their flight, completely punishing those who had, like myself, arrived early. This system seemed so unprofessional, so makeshift - I felt almost like a school child being ushered into a que by his supply teacher during a fire drill. This was a shame because I was unable to enjoy my lounge experience which I paid for. I felt robbed. Speaking of lounge experience, I am Muslim and there were no halal meat options for breakfast. I asked staff at the information desk if there were any restaurants or eateries which served halal meat and they could not answer confidently. In the lounge, there were barely any good vegerarian options either, such as waffles, hash browns etc. If Manchester Airport wants to adequately serve its multicultural customer base and extend its reach to be a truly global airport, this needs addressing urgently. When arriving back in Manchester a month later, Terminal 1 arrivals was horrible. There were only 6 carousels bringing in passengers’ baggage (in a supposedly international terminal) and ours took an age to arrive. To be fair immigration was quick, but the ques for non-EU passengers looked very long. Upon arriving after a long haul flight, there was to my disgust and anger no prayer room to pray my morning prayer or again grab some halal food (again, can Manchester Airport claim it serves rhe basic needs of its multicultural passenger base?) The toilets smelt of urine. Also the general feel of T1 Arrivals was that it was outdated and archaic. The low ceilings, blue and yellow signage and old tiled floors all made it look like a 1970s hospital ward. Also, I was shocked that passengers were being made to pay for luggage trollies - something which I have not seen in any airport to date. Finally, my friend picked us up and had to wait in a long and dysfunctional queue in order to pay for parking which was using plastic coin tokens - this system was barely working and people had to keep calling the helpdesk which made the matter even longer. And the plastic coin token parking ticket machines were placed in front of the main exit doors, meaning that passengers, with their luggages, had to weave in and out of others who were simply trying to pay for parking. That’s right, there was a plastic coin token system which was being used to allow passengers to pay for parking in 2018!",2.0
351,"It’s a total mess. I’ve missed the flight today, because I had to wait for 1h and 10 min in the fast track security check! It’s not acceptable! There is no organized and effective system of security check. The security check employees are so slow and were allowing for passengers to take more than 1 zip lock with liquids and even packing and finding those liquids in the hand luggage. Is that in accordance with procedure? I was not the only one who lost her flight today because of that!",1.0
352,"Absolutely disgraceful. Rude security staff shouting at customers. I repeat customers. Made to queue for over half an hour, during which we were threatened with a definite body search of 45 minutes if we happen to make a mistake, whether it be our hair dryers or plastic bags incorrectly placed. Never have I experienced such disgraceful conduct and treatment of travelers. Manchester you should be ashamed. Not only did they humiliate their customers but left an impression that they are totally out of control! Your security staff would be better placed on the football terraces shouting abuse at the rival fans. Having reached my gate within minutes of departure, I realized that many more were stuck in this rediculous circus called security. Airport staff shouting for missing passengers to board. Ashamed to be British this evening and I believe most of the thousands passing through your gates agree with me. Prepare for more reviews like this if you refuse to act.",1.0
353,"Absolutely discourteous security at Terminal 1. Having instructions shouted at you is offensive and totally uncalled for. No other airport insists on one item per tray not even Heathrow. I come from Zurich and they don’t and they show respect. Also the man outside watching cars at the drop off needs to attend customer service training - he is obnoxious, rude and does not listen. Only interested in taking your money. Will consider flying to Heathrow next time and taking the train. Worst airport I travel through.",2.0
354,"The most awful airport in the UK - no doubt about it. Rude, offensive and disgraceful security staff. Place looks a complete mess. Not one part of it looks as if it was designed to be that way. It's just been constantly hobbled and cobbled together by inept management over the years. The new car / taxi pickup arrangements are a joke. Standing in the middle of a carpark for over thirty minutes (with no shelter) is not acceptable for a so-called 'international airport'. Something in the air of this place is not right - rudeness in particular is more common than usual. Perhaps it is due to the ownership structure - MAG being effective owned by Manchester Council. I just wonder how they manage to get away with it. Yet the passenger numbers keep going up... My work requires me to use the airport from time to time, so I am a captive user. I just can't work out why so many people would voluntarily use this abomination for their leisure time. I wouldn't go anywhere near here even if they were giving away holidays. Avoid.",1.0
355,"Arrived just before 19.00 on a TUI flight from Tenerife. Had to wait for above 60 mins for baggage, there were no other flights in T2. The excuse we got from a Swissport was a light was out in the baggage hold of the plane and they wouldn't unload, Health and Safety. Manchester Airport said it wasn't their problem, it was a Swissport problem. Swissport said there was no TUI staff on the airport and they had to ring H.O. in Luton. What a shambolic way to run an airport. I will carry a torch next time I fly. But it probably wont be from Manchester. There used to be a sign coming into the airport saying, Probably the best airport in the world. Your having a laugh.",3.0
356,"Terminal 3, quite busy. First stop perfume shop, man serving at Dior counter was professional and polite. That was the last I witnessed of this behaviour by staff. I watched while a man had a sausage roll, yes roll thrown at him after first having been hurled abuse at by the female working on that cafe. I tried buying a bottle of coke but this particular establishment had no ice so I went to the main bar. There I was met by a barman with a nod of the head, asked for bottle of coke and he nodded at pump and mumbled only that. I agreed to a glass of whatever it was and paid my £2.50. Upon tasting it I discovered it tasted like dirty water, gave it back to the said barman who proceeded to walk off without a word of explanation, came back poured another glass and shoved it in my direction. Not a word was spoken! I decided given my experience at previous cafe that this must be the culture of staff in this terminal eateries. So I took the ridiculously expensive glass of coloured water and sat down. Yes I understand that airport are definition not cheap but at least you except civil staff! Terminal three seems to be unchecked and some of its staff need customer service training. Also given that you are expected to take shoes of at security a clean floor would be nice.",5.0
357,"Baggage handlers are a joke 1 hour 10 minutes before baggage started to come out. Other planes arriving after ours got their bags before we did. I live in Manchester, flew TUI from Gran Caneria everything great until Manchester airport unloading our bags. If I didn’t live Manchester I would fly from somewhere else. Manchester Airport you bring the good name of Manchester down. Please sort out this problem. It isn’t a one off. I’ve flown back to this airport five times this year and if it wasn’t the queue at border control it was baggage claim. So frustrating after a four hour flight. The response you get from staff is lies, lies, lies. I would love to give a minus rating",1.0
358,"An all time low. Apart from angry at the appalling state of services here, I am genuinely ashamed that foreign visitors will judge the UK by this shambles. On departure, check in was delayed as the conveyor belts did not work. Security was a nightmare with long long lines waiting to be frisked and insulted, zealous would be a kind description for staff. On arrival, immigration self check in was reminiscent of a 1950's airport terminal with long lines and staff that just stood and watched. My query at the Information Point about pick up at the terminal was answered with something akin to 'not my problem' and another nightmare began, trying to get my parked car and get home. Heavy bags, up and down kerbs, no-one to provide guidance and everything turned out to be either impossible or chargeable.",2.0
359,"My airport of choice is Liverpool but caters mainly for relatively short trips. Rather than travel via London I am basically forced to use Manchester for long haul and very rarely find the experience as good as it could be. This latest experience, though shows a further disatisfaction. On arriving back from a 15 flight at 6.30 am our passage through customs was quite smooth and while there was a little wait for our luggage which was a little slow it was not excessive.  We were met by our taxi driver and proceeded to the car park. First issue - one of two lifts was inoperative plus a long queue was already established (not even a notice on the lift door). Had to wait for three returns of the lift. Arrived at the car and the driver went to pay parking fees - both machines by main car park entrance inoperative so he had to go off in search of one that was working with more waiting. Having snatched failure from the jaws of success to maximise income by charging for dropping off customers they now appear to be saving money by not maintaing their standard equipment at the weekend. In addition maximising this income by increasing 'customers' waiting time.",5.0
360,"The latest report that Manchester airport is in the bottom 5 or 10 airports in the world is not surprising. Travelling via Manchester airport is a very poor experience and now they are charging for drop off fees. How long before they start charging for using the toilets, that’s not an idea by the way!",1.0
361,"Having used Manchester Airport numerous time each year for the past 20 years I have seen it’s gradual decline to the appalling state that now exists. I used to think Heathrow Terminal 3 was the worst airport I have ever experienced but Manchester now has the crown! It is a total disgrace and the authorities that own it should hang their head in shame! Last Monday 19th November we took another couple for a short break in Spain flying into Malaga Airport. On arrival at Terminal 1 we eventually found security located in the basement.What a thoroughly depressing environment. The “snaking” queue stretched back to the entrance. You felt like cattle being herded at an abattoir! As usual only 2 of the machines were working. The staff were abrupt and abrasive and the whole experience was truly awful. When you finally escape the “dungeon “ you arrive at the brightly lit shopping mall! You have no choice but to walk through this haven of retail enticement. No expense spared by Manchester Airport authority to extract more funds from the travelling public. Perhaps one day they will realise that they need to spend more of their “ill gotten gains” on providing facilities that matter more to the travelling public. Fortunately we had booked into the Aspire Lounge which gave us a much needed break from the chaos of Terminal 1. Our arrival at Malaga Airport was a revelation. No queuing, no unpleasant staff and effortless transit through the terminal. Our departure 4 days later was even more dramatic than the dismal experience at Manchester earlier in the week. The security was in the main Terminal. Countless machines with pleasant staff who made the necessary procedures efficient and swift. What a contrast! We shall ensure that in future we will avoid Manchester Airport if at all possible. Leeds Bradford and Liverpool Airports appear to be far more conscious of customer service.",1.0
362,"Some of the staff here abuse their position, by intimidating, being rude and victimising people. My worst experince was 2 disgusting men, one working at Terminal 3 and the other hiding behind a microphone. They abused their position, saw I was struggling with a tired 1 year old and a mother using a crutch, instead of helping they decided to target us with a fine. Absolutely disgusting and appalled because ita obvious they wanted to ruin someones day.",1.0
363,"Some of the staff here are appalling, aggressive, rude, and intimidating, dismissals urgently required as training would be lost. I have been visiting this airport for 4 years on a weekly basis (no other real convenient option) and whilst there have been other occasions that the service and manner of the staff has been seriously questionable it is only today that enough is enough, ensuring the airport and subsequent flights are safe and secure is paramount, however there are ways of doing this, and employing people with the worst people skills and situation management isn’t one of them. You know who you are ‘carpark attendant’ at 8.30am, 20/11/2018, terminal 3. Would welcome the opportunity to provide detailed feedback with management or HR department.",1.0
364,"On presenting myself at the usual security gate in T1 we were told to go downstairs (no reason given) to the Jet2 departures. Surely a helpful airport would have put a sign up in the lift to stop people going to the wrong place? On eventually getting to the front of the security queue, I was told off for not standing exactly on the footprints while I waited for the very slow person in front of me, even though there were faster moving lines waiting to put their bags on trays. Then the really rude staff said my plastic bag “needed sorting”. “Why?” I asked. Apparently because it was not fastened. So I turned it upside down and shook it to show that is was fastened, and he said I am not trying to argue with you, just fasten it. I said I am not arguing with you, I am trying to understand why you consider my bag to be not fastened. After going round the houses on this I asked for his name, which he refused to give me, I pointed out that he must have known he was in the wrong or he would give me his name. Why do these hateful people have to exercise their tiny amount of power on people who are powerless against them.",1.0
365,"Not an enjoyable experience. Terminal 3 is far too busy to accommodate the number of passengers. No available seating, people sitting on the floor. Bar ridiculously busy. Long waits for bag checks in security, 20+ minutes. Unable to access airport lounge with priority pass as it was full.",3.0
366,"I travelled back from Manchester airport to Berlin with Easy Jet. I went into the security check far more than an hour before departure and ended up running through the airport to catch my flight. Almost didn't make it. Later I learned from other passengers that this is not unusual. At the security ckeck all my hand luggage was checked as if I was a suspected terrorist.  I am a 51 year old german woman and I have no idea what was on the mind of the staff member at security check 14. She went through my whole luggage, digged through it wildly, messing it all up. Even tried to open a little present for my daughter with a bracelet inside. It was all totally senseless, useless and obviously she took pleasure from harassing me. After a while I told her that my flight would leave in 25 minutes she wasn't impressed at all and told me I would make it - which I almost didn't. It was the worst experience I ever had at an airport. I was never treated that way. I will try to avoid the airport in the future. Thanks for this experience.",1.0
367,"My husband and I were flying from Manchester to Edinburgh whilst on a UK holiday. Overall we travelled to or from 10 airports and are seasoned travelers. Manchester was by far the worst. Going through security we were all waived forward by a staff person screeching, belts off, watch off etc. The other counters were all as loud. Then my handbag and holdall were in the special check line, which is fine! I had accidently left an inhaler in my handbag. What was not fine was the way the employee played games and kept on putting various bags at the back of the luggage queue like 3-4 times, all the time being curt and loud when he did deal with passengers. A business woman next to me was almost in tears and was ready to just walk out without her bag as we had waited for over 20 min and she was late for a meeting. I waived her ahead of me and asked the polite pleasant staff member what was going on. His reply was, I don't do that but I'm not senior. The area was loud, scruffy and just horrible. I'd rather catch 5 trains then do that again. When we left Gatwick a few weeks later, I had to tell a manager what a great airport it was, staff were polite, efficient and helpful and did a good job. Manchester was just plain awful, do management ever read reviews?",2.0
368,Manchester Airport used to be a source of northern pride but has continued a gradual decline into embarrassment. Pick up charges that should shame even the most greedy corporation with the insulting explanation that the motive was for security and congestion! Broken travellators in T1. Slow baggage collection T1 (no other flights in collection area but took 45 mins). Dirty areas around gates. Poor toilet cleaning.,2.0
369,"Flew out of T1 and found it to be chaotic and poorly laid out with countless flights of stairs to navigate, endless dark corridors and little signage. On entering the terminal from the Meet & Greet car park your first mission is to cross the flow of passengers exiting from Arrivals before having to queue for the lift up to Departures. The Lufthansa desk was hidden behind the main check in area in a poorly signposted area of the building. After checking in we had to take our car seat to the oversize baggage area where the sole agent took an age to deal with the queue of people. After this we saw a glossy entrance to the security area but were informed this was for fast track or priority passengers only so were sent down the stairs to the basement where the regular security area is. Then it was back up some more stairs to the departure lounge by which time we had only enough time to pick up a coffee before going to the gate despite having arrived over 2 hours before our flight. Even on the way to the gate there were more stairs, down then back up to navigate with our hand luggage. All in all a very stressful experience. The return was slightly better in that there was no queue at immigration and the bags arrived within 15 minutes, but we still had to negotiate the stairs out of the terminal to the car park. I will avoid in the future if I can. Birmingham is a much more pleasant experience.",1.0
370,"Returned from a weeks break in Lanzarote. The flight was earlier than scheduled however the queue to get through passport control was a joke. They try and get you to use the automatic passport scanners but out of 5 only 3 were working and it's not quick getting through those. Apart from the scanners queue there were hundreds of people trying to get through the ""normal"" route and it was pandemonium. One fellow traveler who travels the world in his line of business said in his experience of all the airports he has travelled to and through Manchester without a doubt was the worst. About time for some improvement Manchester? The drop off parking arrangements are a rip off, in fact a complete disgrace particularly as disabled drivers are also made to pay. However if your passenger is disabled and you manage to find someone in authority, apparently they are about, then it seems one can get out without having to pay but if you the driver are disabled you pay. Not an even playing field. At the arrivals park for Terminal 1 I actually saw a Taxi being told to move his van from a Disabled Parking Space. About time the people policing the parking did something positive as on previous visits all disabled spaces were full of taxis!",1.0
371,"On departure all security machines were shut down to ""reboot"" adding a delay. On return arrival some passport control e machines not working [again!] - This appears to be a regular occurrence - 'then you watch as people from the back are directed to the front as you remain stuck in the crocodile. The contrast with the efficiency at Prague and [earlier in the year Milan] is stark. The poor connectivity with public transport also needs to be addressed. As for the drop off and pick-up money making scheme - this demonstrates clearly the sole aim of the current management I'm afraid.",3.0
372,"Today I had a very stressful and frustrating experience at Manchester airport. We checked in our baby car seat at Ryanair and we then had to take it to the baggage inspection area to drop it off. There was a very long queue and we lost 20-25mins waiting to drop off the car seat. There was only one staff member there and the process was very slow, many passengers were complaining as it was causing many of us unnecessary delays. Next came security, this was also extremely busy and we only had 40 mins till our flight was due to leave. It took us around 10mins to get through security and then I was caused anxiety by the fact every single one of our bags (x4) had been moved to the checking area and we realised there was a huge backlog of suitcases for them to check and only 2/3 staff checking them very slowly. I asked how long it would be as we had very little time for our flight the staff member was very rude and said you'll just have to wait I'm afraid and if you're not happy speak to the manager over there. I went and spoke to the manager and explained we were going to miss our flight, I also explained I'm pregnant and had already had delays at bag drop off and this was causing me stress, he asked the staff to fast track us and hurry up but the staff member continued to check every single bag slowly and showed no signs of trying to speed the process up. We eventually got our bags checked and ran to the gate, our flight was already boarding and we just made it with no time to even buy water or food The whole experience was just so slow and unnecessarily stressful. My husband and I travel a lot especially my husband for work and he said it was by far the worst airport he's ever been through. Bad organisation, slow, curt, arrogant staff.",1.0
373,"I am ashamed that this airport is in my home city. I have travelled to well over 200+ airports and this is one of the worst. Majority of the staff are jobsworth, idiots, queues are long, the whole set up is just a joke. Every time I pass enough I end up stressed, and I am almost considering boycotting this airport all together and just using a taxi from alternatives. Living in Singapore for 3 years was a dream to fly in/out. Perhaps management should take note of how they do things.",1.0
374,"The taxi pick up at T3 is the main subject of this review. A total disgrace, unreasonable costs for taxi drivers, lack of signage, lack of information. Frustration all round. The 3 in T3 presumably means 3rd World. There is little good to say about T3 - the passenger route from the plane to the passport control is long and there are steep steps - a nightmare for older passengers. The lifts can only be operated by staff. On a previous trip I asked after the advertised shuttle service from T3 to the rail station to be told there wasn't one, despite information on the website to the contrary. I was told ""the website is full of lies"" My Ryanair flight (used more than 50 times) used to go to/from Liverpool (Bliss).",1.0
375,"I can only think that this is a greedy airport that lacks basic infrastructure. This was the worst airport experience I have had the misfortune of encountering. I arrived at Terminal 3 security 2 hours before my flight was due to depart at 5:40am. Access to security was limited due to the length of the queue starting immediately at the boarding card barrier. Security staff started to call the 06:05 Amsterdam flight through to ensure passengers got on the plane. No mention be of the 5:40 flight, or any other flight departing before 06:05. I almost missed my boarding time due to the length of security queue. Either expand the area and operate sufficient number of security scanners or reduce/redirect flights. The security provision cannot sustain the number of flights, leading me to believe that profits are a significantly higher priority than passenger provision.",1.0
376,"Firstly dreadfully rude staff physically pushing and shouting at customers as they tried to get through security. Secondly, dirty toilet areas, urine etc on floor and toilet seats. All in all a very bad experience. As a regular traveller I've been through numerous airports which are professionally run in a smooth clean friendly manner. Manchester was dirty, slow, unwelcoming and staff inefficient and rude.",2.0
377,"Flew out of Manchester Airport, Terminal 1, on 27th September. We checked in the night before, using the Sundowner option, which is a good idea and saved quite a bit of time the following morning. Arriving about 5am in the departure lounge, we made our way to the Fast Track area and were told it was closed, so we were all herded like cattle down the stairs into the 'basement'. This was dirty, scruffy, overly-crowded and other passengers were also complaining about not being able to use the Fast Track service. We found the airport not to be as clean and tidy as you might expect from an international airport, but when you consider that East Midlands Airport is owned by the same company, we shouldn't have been too surprised. Most of the staff could have been more polite and courteous - they need some re-training on customer service. Sign-posting should be improved as we came from Radisson Blu connecting walkway and got lost between floors, having used the lift. Others also seemed confused. On arrival back at Manchester on 5th October, we waited a very long time for our cases to come through and they weren't on the carousel properly at all. They were dirty and damaged - the edges were scuffed and these were brand new for this holiday. Now they look ten yrs old! Manchester baggage handlers! We found Manchester Airport to be very unsatisfactory, so much so that we have cancelled next year's holiday to Mexico flying from Manchester, and will re-book elsewhere. We would not recommend this airport to any family or friends.",1.0
378,"I was aware of massive construction at Manchester airport in the UK so added extra time to arrive and depart. Arrival and clearing customs was not bad at all. We are non-EU and it took a reasonable amount of time. Getting to the car hire Village involved a coach ride which was not bad. Leaving the car hire Village was and getting onto the motorway was not bad either, but now we come to the bad part. Returning to Manchester Airport Car Hire Village. Anticipating a problem, we stayed at a hotel just outside the airport. We had a map and programmed the SAT-NAV with the latest information we could download. Even with all that, we could not find the location to return the car. There were closed roads and re-routed roads but no signs directing us to the return Village. Seeing that it was close to long term parking, we followed signs to long term but not only did we not find the place, we could not turn around and had to enter and pay for parking just to get out. Finally, we asked a construction worker who told us to get out of the airport area, then look for Terminal 2. That was good advice and we eventually found small yellow signs directing us to car return. The nice people at the car hire are aware of the situation and have complained about lack of signage. They were told Council did approve of signage so the rental people put up a few of their own. If we had not built in an extra 45 minutes into our travel plans we could have been late for check in. And so I am saying that while construction may be unavoidable, poor on no signage for car return is not. They need to fix the problem now. It was a horrible experience. And a warning to people with allergies, in International departure we were directed through an aisle that wound through a mall of duty free fragrances. It went on and on. Try to avoid that.",3.0
