,review,score
99,"Immigration at this airport (I had it 2 times on this trip) is a real nuisance. We had to wait both times for 90 minutes queuing up with no chance to go the toilet. The officers were all more than unfriendly, better said they behaved like soldiers pushing us around! Never again Bangkok if possible!",2.0
100,"This airport has some flaws such as the long immigration queues but it is not that bad. There is plenty of food to choose from, from fast food joints to quality Thai food at a decent price, yes it is as spicy as it is ouside, so it is of good quality. Prices are reasonable. Duty free is decent with no overpriced goods and a large array of goods. I did not see the time fly by and very much enjoyed it. It seems too small now given the huge increase in travellers. I would recommend it.",7.0
101,"Thai Airways was really good but when you arrive at the information counter to ask some questions both staff members, ladies and men on duty were extremely rude. They have no manners and just shout at you telling you your gate no. I’m very disappointed with their manners, all this while I have been deceived thinking they were very helpful and friendly.",2.0
102,"Honestly. Fourth time here this year and it is awful. If your Thai no problem, no lines and preferential service. Everyone else, line up we want to ensure your reach your hotel more tired and frustrated than you knew you could be! Lots of bad reviews. All true. Shockingly bad.",1.0
103,"The toilets are horrid. You could smell them before you approach the entrance. Food is nothing compared to street food. Fast food chains crammed with people. And the shops in public and transit areas are so disorganized. Wifi is virtually non-existent in transit areas. I don’t even feel like mentioning about the seating areas, queuing times and passenger service. Very arrogant ground staff and makes me wonder if they have had any customer service training at all! Avoid this airport if possible! I had no choice but to visit Thailand which I won’t ever visit again. This airport just makes me sick to the core.",1.0
104,"A dreadful experience after check in. I travel Business Class. I am fit and 76 years old however I do not find stairs easy - not a problem for airports with lifts and escalators. However a big problem for Suvarnabhumi. The walk from the business class lounge to the gate which was the furthest away possible from the lounge took fifteen minutes. I then had to wait for a bus on which, fortunately I got a seat. Then a wait for the bus to fill up. No air conditioning of course. Then the drive to the plane parked miles from the airport building. Then no offer of assistance to get up the long flight of steps to the plane. An airport worker kindly took my carry on bag while I hauled myself up the steps. Not a good experience. My two previous flights in November by Thai Airways, one London Bangkok the other Auckland Bangkok also involved steps and a bus journey on arrival. Is Suvarnabhumi Airport deliberately doing this to Thai Airways? How can I avoid this? No Thai Airways staff offered any help whatsoever. Unfortunately I am booked to travel by Thai through Suvarnabhumi in December and January.",1.0
105,"Please make sure you enter into the queue for the immigration check at least 3 hours prior to your flight. The immigration takes an extremely long time. I entered the queue 90 minutes prior to my flight but I just could not go through. I had to apologise to people waiting and move forward without waiting. Despite that, I was the last person to board my Qatar Airways Doha flight prior to gate closing. You also have to consider the gate design. Gates are designed in a single line and the higher your number of the gate the longer it takes to arrive the gate.",5.0
106,"BKK is a very busy airport so has to cope with millions of passengers and this makes some things difficult. Arrival to Bangkok was smooth - great service, short queues and quick exit. Departure was much, much harder - 45 mins queue for bag drop and then 45 mins queue at security. I noticed an unattended bag before clearing security, and was concerned about it, but there was literally no airport staff around to report it. Had to rush to the gate so never was able to report it! The lengthy queues did not allow me time to shop around. And when I reach departures, there is no food or coffee around. Had to walk almost a mile to find a coffee and there was no seating available.",3.0
107,"Dreadful experience. Unneccesary long queuing lines, but even more important hardly any seating areas and hardly any restaurants to eat at. The foodcourt has a poor choice in restaurants and only about twelve tables to eat at. The airport is only designed to make as Much sales in retail as possible but absolutely ignored all possibilities for a comfortable travel experience. Suvarnabhumi shame on you.",1.0
108,"Impossible line up for passport control. I waited one and a half hours with no seating, no water and no one that seemed to care about this massive problem in a country that relies on tourism. This will be my last trip to Thailand. I am in my sixties and felt quite ill while waiting in line. Terrible experience.",2.0
109,"My job takes me around Asia regularly. This airport I just dread returning to. It is by far the worst for immigration processing in my 20 years experience. Bored, slow and lazy old men seem to deliberate for 5-8 minutes per person. They don't seem to like their work or the travellers who pay for their jobs. It is such an irony that a country that relies so much on tourism and visitors is inefficient at managing its Airport flow rates, and creating angst for visitors. Most other countries near by like Vietnam and Myanmar have far superior processing capacity and technology. I am sure my case is not unique, or am I just arriving at the wrong time of day?",4.0
110,Completely lack security and standards. All staff from cleaners to immigration officers are busy on their smartphones while passengers are left waiting in long queues in a disorganized airport where management is either incompetence or invisible. You should be ashamed Thailand.,1.0
111,"Very expensive airport. Once you go through check in, you are at the mercy of overpriced everything. Water 35 baht. Sandwich 150 baht, coffee 200 baht. A real rip off. As with most airports the seating is uncomfortable.",1.0
112,"BKK must be the most boring and expensive airport ever. However, a little known cheap restaurant (Magic Restaurant) is open 24/7 on the ground floor where the bus tickets are bought. The restaurant is so cheap it is even used by the airport staff. Wi-Fi is useless. Even the Thai network AIS didn't work properly. Shops want to see and record your passport if buying a Thai SIM card. Luggage storage was cheap and seemed safe and secure. Rail link from Bangkok to airport was cheap and quick. Toilets plentiful and reasonable clean. Free drinking water fountains available (safer to fill a used bottle). Free mobile phone charging points available in departures. Lifts dont stop on all floors and layout is confusing. Nothing to do in departures except look at other passengers. Security wasn't to bad but there was a massive queue at passport control for foreigners. Thais just went through a quick e borders gate. Airside is full of the usual overpriced shops and restaurants. My advice is to use an airline lounge if you can afford it or join a airline loyalty program that gets you free access to a airport lounge. BKK should look at Singapore airport and improve.",7.0
113,"My whole experience at this airport was really enjoyable. It is what it is, a busy international airport that is both modern and comfortable. All the people I dealt with, from the security staff, airport customer services to shop assistants were friendly and helpful. The airport is easy to navigate with sufficient seating, eateries and rest areas. Like all large airports it takes time to walk from one place to another but this was enjoyable and easy. I can thoroughly recommend the Miracle first class lounge ""concourse D"". The staff were welcoming, attentive and delightful, the lounge was clean and comfortable with a good selection of hot and cold food, drinks and restful seating areas. Showers were clean, WiFi and charging points were available. I was able to enjoy the whole NZ-UK return travel/ transit experience thanks to Thai Airways and the lovely people at Suvarnabhumi Airport. Look forward to a return visit one day.",9.0
114,"I often go to Thailand for holiday or for work. So, this is a reflection of my observations while waiting in line, since there's nothing else to do but people watch. We should not be surprised by all the news surrounding the long queues at Suvarnabhumi (and Don Muang) airport. I feel they have taken for granted the number of tourists that head to Thailand for holiday, conferences, etc. Regardless of a one hour wait or five hours wait, they believe the tourists will come. The attitude is clearly seen by the behaviour and work ethics by many of the immigration officers. Most don't smile in the Land of Smiles even when I say hello and smile. Often times you see a number of them chatting away with the immigration officer sitting next to them. When I look over at a different counter, I catch a diligent officer processing 3 people in the time it takes to process me, and I don't even need a visa to get in. This inconsistency certainly adds to the wait time, regardless of whether or not all the counters are open. Lastly, when they are done with your passport, often times they place it on the counter closest to them (not in the middle or closest to you) so you have no choice but to extend your hand in to take it back. What kind of service is this? All of them should go on a mandatory hospitality course to understand how to treat customers and improve their image. Suvarnabhumi Airport may be one of the best architecturally designed airports (on the outside), but once inside, it's quite dark and unwelcoming. The toilets are smelly and the floor is always wet. It certainly has a lot more work to do if it wants to be a world class airport.",2.0
115,I travel to Thailand a lot and I was very disappointed to have to wait for nearly 1.5 hours to get through the immigration queue. During the immigration process there were at least 8 lanes empty of staff. This can only be blamed on mis-management of immigration and not caring about the tourists they are trying to get to visit Thailand. With better management the problem could be solved but they don't care. Very disappointing compared to when I flew into Thailand for the first time 10 years ago.,2.0
116,"""Airport of Smartphones"". This would be a great airport if the staff could put down their phones just once and actually do their job. Passenger flow is a mess. Just try the clown show to get from the departure to the mid level at the front. Some stairs you are allowed to take other not. They all lead to the same place. Security screening careless executed as everyone is working on their phones. Immigration has half at a maximum of the booths staffed and the booths that are staffed the officers all spent more time looking at their smartphone or gossiping than actually stamping. Get your act together Thailand and do something instead of making up excuses.",3.0
117,Bangkok Suvarnabhumi is the worst airport in the world. Long line up at immigration for over 2 hours. Don't Thai airport authorities plan how many staff they would need for the upcoming planes? The airport layout is also horrible. Why lock up passengers in enclosed waiting area for boarding? The restrooms are so dirty. The lighting is dim and dark. Water fountains never work so the travelers are forced to buy water bottles. The wifi is annoying to access. This airport is just awful. Avoid at all costs.,2.0
118,"Very poor facilities at the arrival gate. I had to walk for so long and search to find a toilet. Once I found a toilet, there was only one urinal and 2 closed toilets in that facility. Could not believe that a modern International Airport would build a toilet with one urinal. The staff were not friendly, the signages were poor and the whole departure process was cumbersome, checking our bags 3 times for a transit transfer. There were no catering or toilet facility near the gates where we had to wait for 4 hours.",4.0
119,"I have arrived and departed from Bangkok Suvarnabhumi airport many times and overall it is a decent airport. However I wish they would install some automated moving walkways or an automated people mover like at Hong Kong Airport to help passengers reach the more remote gates faster. Currently it can take as long as 20 minutes to reach your gate from the immigration area. Also more immigration officers are needed as this airport as the queues are often too long and many desks often remain unmanned in spite of this. Nevertheless dining options are excellent and shopping is decent although the duty free shops are ridiculously overpriced especially for confectionery. I waited until I reached Heathrow to buy confectionery and it was less than a third of the price of the same confectionery at the King Power Duty Free shops in Suvarnabhumi. If the management of Bangkok Suvarnabhumi seriously address these issues with the lack of moving walkways and immigration staff, this airport can go on to rival Changi Airport as one of the world's greatest.",7.0
120,"I recently spent five hours there. Well this was not my first time. I guess it was seventh or eight. But, this Airport never disappoints. Only once the queue for the security was very long, otherwise entirely smooth process. Shopping experience was excellent, as Suvarnabhumi offers many things for the people who love shopping. I have been travelling through this Airport for past couple of years and every time I experience something better than the previous. One thing that really impresses me is the courteous behaviour of the airport staff. Really is an airport of smiles. Much better as compared to Doha and Dubai in this regard.",8.0
121,"This airport has the worst transit system I have ever experienced! Traveling to and from Europe to Japan, transit has been a harrowing experience in both directions. The horridly rude staff herd people haphazardly through a non-air conditioned area (at 38C this time a year!) and turn a deaf ear on people with short transit times. After an hour or so of queuing, you are then left to run for 1km to your next gate. There are no shuttles, no ground staff taking care of people, nothing. This is definitely the worst I've ever seen, and Bangkok makes Paris CDG or Moscow seem like a walk in the park. Totally unbelievable experience, it's definitely the last time I travel to this airport!",1.0
122,"The terminal was really packed with travellers. Duty free and food service choices in the airport was not a lot even this is the biggest airport in Thailand. But, the terminal was really clean and the staff were joyful. Wifi was good but the charging podium was too far from waiting seat in front of the gate.",6.0
123,"Can't understand the logic behind the design of Bangkok Suvarnabhumi airport. With information on departure gates not easily visible and the most frustrating thing is the absence of security check at the gates. With the long and confusing layout of the airport with a centralised security check system, transit passengers have to walk long distances from any arrival gate to the designated departure gate.",4.0
124,"I must admit that Bangkok Suvarnabhumi airport is getting better and better, yes sometimes there are queues at immigration, however this an understandably busy airport, duty free shops are of big selection from top brand names i.e. Prada, Chanel etc... local shops, SPA etc. One of my favourite airports.",10.0
125,"Bangkok Suvarnabhumi is the most frustrating airport I have experienced (and I have been to lots). Upon arrival, there is a long walk from terminal to immigration (Emirates flights) where if you are lucky, can get through between 20 and 60 minutes. The most annoying thing is that you need to fill in an immigration card that you have to present with you passport - remember to complete this on the plane and sign it before you land because many don`t and it just causes unnecessary delays getting through the not-so-happy immigration staff. I always find the baggage reclaim ok - usually by the time you have managed to get through immigration, you don`t have long to wait for luggage. The worst part is when you are coming back for your return flight - it takes 3 times as long to get through security checks. When I was returning on 21st May, took us almost 3 hours to get through immigration because of the sheer volume of passengers, and only a few immigration staff on, who have just one speed - slow. It's just beyond the ridiculous - people were pushing and shoving and generally getting irate because they had timed flights and were cutting it fine. It's a nightmare - give yourself at least 4 hours at the airport for return.",5.0
126,"Because of a technical problem on my incoming flight, the transit time had shrunk to 40 minutes before the next flight's take-off. I have to say, in Kuala Lumpur, Singapore or Hong Kong that sort of time window would be ""just nice"" to walk over to another gate. Not so at Suvarnabhumi: Right after disembarking we were stopped by ground staff who asked to see our (used) boarding passes and checked them off the passenger manifest one by one, which took quite some time. Another staff member did wait around with my next flight number in hand, adding to the sense of urgency - but that is where any assistance ended. On my way to my next gate, I was stopped and harassed multiple times, told to join long queues at some of these arbitrary 'pit stops', and shouted at by security staff who even X-rayed my shoes. Upon finally reaching the gate, the ground staff demanded I step aside and produce my ""bag number"" (?). To be fair, I did make it, and so did my luggage. But the experience was a nightmare straight out of a bad action movie. Couldn't the ground staff send a buggy and/or an assistant to whisk me between gates, if time was a real issue? In the future I have to avoid this airport: Between the bizarre procedures, the lack of coordination and caring, and the very poor communication and English on the part of the very young staff, it clearly doesn't take much before things go horribly wrong.",2.0
127,"This is the fourth time I have used Bangkok Suvarnabhumi airport. Before I used it to travel into Thailand but this time I was only in transit. It's big airport, heavy passenger traffic. I had 2:30 hours. Terminal could be cleaner. Free wifi working well. Many shopping outlets and duty free shops. Good options for spending time. Found staff are friendly and helpful.",7.0
128,"In general, if you can transit Asia via Changi, Hong Kong or KL airports, you should rather than BKK. And if you're not interested in going to Bangkok, entry to and exit from Thailand is more pleasant via Chiang Mai. The main reasons are BKK airports air con, noise and almost no seating in public areas. Air con: it's the worst feature in that is very inadequate still, and in some areas is very poor. You don't want to have to spend much time in the terminal, shops and eateries. Seating: almost none in the shopping areas. Noise: departure announcements are constant and almost pointless. This is not a silent terminal unlike a lot of modern terminals. Queues: Very good now. 1pm Friday, security 10 minutes, immigration 10 minutes. They've moved security to floor 5 and reduced the queue time, but it's hot up there which they're trying to resolve by the looks of it. But not good yet. Looks: from the outside the terminal looks great. Inside it doesn't feel cramped, the look being somewhat industrial.",4.0
129,Not keen on this airport and have been through it many times on the International side. This was the first time on the Domestic side. Quite a long distance to walk from security to the terminal although a travellator is available. Good selection of shops and food outlets but the passenger lounge is for international passengers only which was a let down. Don Muang has a lounge for Domestic passengers. On the amusing side the toilets are labeled as Happy Moment!,7.0
130,Do not transit through Bangkok. I tried a flight from Jakarta to Bangkok to Kolkata but the transit queue was huge and there is no fast track for business class. Not a comfortable way to travel and if Thai want to capture the transit market they will have to improve this. I will avoid it and switch to singapore or Malaysian as those airports are much easier.,3.0
131,"Large organised airport with a huge number of passengers. Upon pulling up to the terminal entrance by taxi, there were many trolleys available nearby and check in areas were divided into zones for groups of airlines. The 2 complaints I have relate to Fast Track and WiFi. Fast Track immigration took longer than a regular queue, and defeated the object of having a Fast Track facility. As for free WiFi access, you need email access in order to get an access password, which is kind of pointless as if one does not have internet access how will he or she get the password (catch 22 situation). For shopping there are countless number shops and eateries with quality products.",7.0
132,"Bangkok Suvarnabum is a really big airport where many planes don't connect directly to the terminal, but are parked in a distance with mandatory bus transportation to and from the terminal. There is a really irritating, time consuming and undersized security control when arriving in transit. We experienced this the first time and also on our second transit at Suvarnabum. The airport is neat and clean. Gates were easy to find - but it's impossible to work out how many levels and what to find on the different levels. The signs to / from the shopping area are missing or not visible enough. We happened to find the shopping area when we travelled through Suvarnabum en route to Mandalay - but in the other direction, back to Denmark, when we easily could and would have done some shopping, unfortunately we didn't find the shopping area.",8.0
133,"First complaint, Baggage delivery speed. I mentioned this in my Don Muang airport review, since Suvarnabhumi airport has one of the slowest baggage delivery systems in the world. You'd be very lucky if you got a D gate, Baggage delivery within 5 minutes. If you have a G gate, You're better off with carry ons if you're in a rush. I'm from Thailand, so immigration takes only a mere 2 minutes, but if you're a foreigner, be ready to wait an hour during rush hours (evening hours). Duty free here is overpriced, but I'm a king power member so I get a 15% discount, So it doesn't make a difference. Most lounges are pleasant, however avoid the Louis Tavern lounges. They are tiny overcrowded lounges. Tourists do cut queues, but well, it happens. I had an airport staff tell me she had a sore throat from yelling at tourists! Other than these complaints, I enjoy Suvarnabhumi airport since it's big and feels airy. The designers did a good job. Also, Wifi is pretty fast. Staff are pretty nice, but immigration staff are cold.",8.0
134,Bangkok Suvarnabhumi airport has a very long layout and it takes a long time to walk from one side to the other. Even if you are in transit you need to go through another security check before you enter the terminal. The security in the airport was tight and the clearance times are long.,7.0
135,"I couldn't write a more mixed review of any other airport - they're usually generally good or bad, but BKK is absolutely the ends of both spectrum. Arriving in BKK at 1am was a breeze. Cleared through customs really quickly, had our suitcases arrive shortly after us, found the taxi system straightforward and got into the city within an hour of touchdown. Perfect. Leaving BKK at 8am was the worst experience I have ever had at an airport in my life. We left a lot of time, over 2 and a half hours, because I had a feeling one of our suitcases would incur oversize baggage fees and it might take a few minutes to sort out. The lady at the counter of China Southern was very blunt and rude to us (not BKK's fault, but I digress). In the end we were told it will cost 5,500 baht and we need to pay it before we can check our bags in. That's fine, except for the fact that the place you pay for the excess baggage is halfway down the building and at peak times incredibly difficult to navigate, then wait in another line, then come all the way back to check our bags in. What should have taken 10 minutes ended up taking over an hour. Immigration/passport check took over another hour. They had no way of fast tracking people who were leaving soon, and they were completely out of the forms you're meant to fill in while you're standing in line, which held things up tremendously because we had to do it at the counter as fast as possible. There were at least 4 empty cubicles that could have been staffed and there were hundreds and hundreds of people trying to get through. Once that mess was over we had to run as fast as we could to the very, very end gate just as they were doing the final boarding call for our flight. I'm not an emotional person but my 'no crying in public' rule was definitely broken that morning. By the time we got to the gate I was struggling to breathe and we just made it before they closed the walkway off. Such a ridiculous rigmarole to go through despite being there well before our flight, if there is a next time we will surely try to pick a middle of the night flight so we aren't competing with a thousand other travelers for a spot in the line. Not a nice start to a 20 hour journey home. I can't even comment on the seating, shopping or toilets because we didn't even have a spare 30 seconds to see any of them.",2.0
136,"Got through check-in in good time and then with passport control had to pass through 3 different queues to be cleared. By the time we had cleared the last queue for this we had a long run to the bording gate to be met with the plane has left. This took over a hour to clear passport control with no announcements of last calls for boarding so we could fast track flights leaving. Total disgrace and cost us as a family of 3 travelling a packet to buy new tickets. Get more operators at passport control and allow announcements so travellers can be prioritised if held up! Very disappointed in service here, never seen international airport run this area so badly. Makes one wonder if airlines give kickbacks to customs for delaying passengers so they buy extra tickets?",2.0
137,"This airport is functioning quite well on both arrivals and departures. Departure was smooth with a bagage drop wich lasted 5 minutes. Thru security and immigration within 20 minutes. Plenty of food and drink to choose from. Duty free is plentiful. The only downer is the price at the airport which can exceed European airports. The food and drink can be very expensive. The wifi connection is hard to get. But it works. Overall the airport is OK, but plan at least 2H before your flight for potential bottlenecks at the immigration, mainly created by tourists forgetting to fill in departure cards or wearing a cap for photos etc..",7.0
138,The security took 30 minutes to clear due new body scanning machines and I estimate 500 passengers in a queue. Five or six machines in operation. You are required to remove your shoes and walk across a very filthy floor. Many pax barefoot which will leave foot diseases on the floor. Staff do not care. Pointless exercise just to infuriate passengers.,3.0
139,"I don't know if this is common for all time periods for departures from Bangkok's Suvarnabhumi Airport but for our early morning flight we experienced the biggest waste of time getting through passport control. Our flight time was 5.50am so we arrived at the airport at 3.25am. Plenty of time to enjoy an otherwise fun and interesting airport. Since my wife and I are both 1K with Star Alliance we sailed through the ticketing process and headed to passport control. Because of the infinite stupidity of whoever decides how to staff passport control it took us over an hour to get through. Why, because there were only 2 people assigned to passport control! There were enough planes taking off early that morning that it should have been staffed with at least half a dozen checkers. As it turned out we had about 5 minutes before boarding began for our flight. Just enough time to run to our gate. Other people in line were very concerned that they had missed their flight. All travelers departing from BKK pay an airport fee. A fee that should cover an adequate number of staff at passport control. For the record, I have departed form BKK at least 50 times and this is the first time passport control has been so bungled.",1.0
140,"Bangkok Suvarnabhumi Airport is new and nice but is very big and there is a lot of walking to passport control. Long queuing both in and out of Thailand - really slow (30 min) with few counters attended. Baggage delivery on arrival takes a lot of time (on a small aircraft thus not so many bags) apart from this, the seating around the departure gates is comfortable.",5.0
141,"I have used this airport 22 times since 2008. It is generally good, well priced goods, clean toilets and choices of food and drink. Immigration Dec 24th, 1600: Fantastic 2 minutes. Emigration Jan 11th, 0900: Fantastic 5 minutes. Negatives for regular visitors are the loud audio messages recorded incorrectly in English and played multiple times, thus ""Attention please this is the final call OF (instead of the word FOR) flight..."" And ""Attention - End of the walkway"" That one uses accurate English but annoyingly is played with a silly baby American voice 8,000 times per hour.",8.0
142,"Bangkok Suvarnabhumi taxi system has changed. It's no longer the counter that writes the name of the driver on a chit form and telling the driver where to go. Now, the system requires the passenger to press on an e-board to get a queue number. After that, the taxi will arrive to pick you up. Good? Well it does reduce manpower and perhaps technology is useful. But bad, because the drivers who drive in to the alloted queue number will not know where the passenger is going to. To be honest, my recent experience was a very negative one. 99% of passengers who arrive at Suvarnabhumi will be heading towards central metropolitan Bangkok or thereabouts in that direction. Instead the driver who was alloted to my number, he said that he was heading to Chonburi. If he was heading to Chonburi, then he should drive there direct and not pick up passengers. Trying your luck is a waste of my time. Anyway, his suggestion was to take me out to the main road so that I could transfer to another taxi outside. Now, this is really a waste of my time and putting me at risk. Hope that such drivers are well disciplined in future.",3.0
143,I've reviewed Bangkok Suvarnabhumi before and said I was pleased with how the queuing situation has improved. However the authorities seem to have gone backwards in this respect as the queues at immigration and security were too long both in arrival and departure. I appreciate that I was travelling during the busy festive period but then several immigration desks were closed and too many were for Thai passport holders only. By the time I arrived at the baggage reclaim almost all the baggage had come off and had I been a few minutes later I'd have likely had to go off and chase staff for suitcase. While catering facilities remain of a high standard the King Power duty free shops are overpriced especially for confectionery and three or four times the price of a normal retailer back in the UK and considerably more expensive than in Brunei airport. Furthermore the airport still lacks moving walkways in the departures area meaning it can take a long time to walk from security to the departure gate. Overall the airport authorities must increase the number of immigration and security staff.,6.0
144,"I am spending some time to write a review on Bangkok Suvarnabhumi while waiting for my flight back Singapore. We are assigned G5 for my departure. When I arrived at the gate, I notice that there is a lack of facilities in this area from G1 to G5. There isn't any charging station for headphones at G5. There isn't any food stores selling food. The most important part is that we have to walk 200 to 300 metres just to get a toilet. I think this is unacceptable. I hope the airport will work something out for future passengers.",4.0
145,"Flight TG 920, FRA-BKK on Dec 5th. It is difficult with this airport even though I frequently travel via this airport. As we arrive there are 2 transfer points it is still very confusing trying to find out which direction to go in. Furthermore in order to fly to Hanoi you have to take a bus even though there are lots of empty air bridges. Lounge is nice but they are mostly over crowded. There are not enough seats at the waiting area for the Airbus 380.",5.0
146,"A very busy airport and staff not really helpful. They just stand at their workstations for the sake of standing. Quite disappointing. The observation deck was located at a very high floor, slightly ruining the view. Another thing to note is that there are only a few places to sit in the observation deck, so there aren't sufficient seats up there. Immigration during arrival was efficient, but slow during departure. Airside was nice and airy, definitely a nice place to shop around before flying off.",6.0
147,"I have gone through this airport 8 tines in the past 3 months. It is a well organised and clean airport. The Airport Rail Link is a convenient option which lets travelers go between the city centre and Suvarnabhumi Airport. There are ample public taxis available for passengers wishing to get into the city. Just go to the taxi counter and get a queue number from a vending machine. With the number printed on the ticket, just find the matching berth number on the row of taxis waiting for passengers. Once you locate the berth whose number matches the ticket number you have been issued, just walk to the parked taxi and hand the ticket to the driver. It will be useful if you have printed the address of your destination (preferably in the Thai language). As there is only one terminal, there is almost always long queues first at the security check point for passengers leaving Bangkok, and again queues at the immigration check point. Once you have cleared the security and immigration check-points, you will then need to make your way to the gate which at times, may be a long walk away especially if your gate is far from the immigration area. The airport is one big and long airport so ample time before departure is highly recommended. The advantage of being early is that there are many food options to choose from while waiting for your flight.",7.0
148,Badly managed queues at immigration. It took 30+ minutes for passport check on departure. Only 2 people handling foreign passports and no one was supervising or had any role in following up on the general progression.,1.0
149,"Used BKK airport for transit (LHR-BKK then BKK to CNX) as well as departure in November. The airport is fairly spacious and airy and not too crowded. It was refreshing to step off the plane into a large bright airport. The walk in between piers could be long so make sure you have plenty of connection time. One of our friends didn't have her luggage tagged to the final destination so had to clear immigration and re checkin again. To my surprise it didn't take her long at all. By the time we arrived at the domestic pier after a long walk she made it there as well. Departure experience this time was also pleasant. The check in counter was fairly empty (EVA Air) and no long queue in security/immigration. There are decent shops in the terminal as well as some restaurant. The CIP lounges are clean, quiet and very well organised. Wifi is available after registration which is a huge improvement from the old system when you had to get a password from the information centre.",8.0
150,Longest wait ever to get through passport control. This is a 'major airport' but the capacity of both passport control and security is pathetic. Yesterday in queues for 80 minutes and that's to depart. Poor air conditioning. Badly managed queues. No-one even trying to stop queue jumping. Thailand is a great country but the situation is an insult to those visiting Thailand.,2.0
151,"Being from the US, I know many bad airports where security lines are ridiculously long and immigration, without Global Entry, can be a nightmare. Bangkok isn't anywhere near that bad, but compared to its neighbours at Changi, Incheon, Haneda and Narita, it's definitely second level. We have flown in and out of BKK numerous times, typically on the Tigerair hop from Singapore. This review covers our flight in November 2016. Arrival was fairly smooth. Immigration lines were long, but they moved pretty rapidly. I'd estimate about a 20 minute wait. By comparison, immigration time at Changi was about two minutes. Departure was where it got interesting. Check-in was smooth. However, when we got on the escalator to go up to security, there was one single person checking boarding passes to get into the security line. That line was backed up to the escalator and people literally had no room to queue and were falling over each other getting off. Very bad form. The security line was probably about 30 minutes. Tolerable, but still pretty long. Changi's security at the gate works a lot better. Immigration, for a change, was only about five minutes. We've been in hour long lines that crawl, so this was a pleasant surprise. We have the Priority Pass lounge card, so we went to the Oman Air lounge, as friends had warned us the Louis CK lounges were pretty gruesome. Oman Air was comfortable, but as with the Sakura Lounge we had made use of on another flight, food selection was, at best, limited. We arrived at the gate just as boarding commenced, so I can't opine about seat comfort at that location. Push back was on time, so no delays. It's a decent airport, but with a little more attention to detail, it could be very good.",6.0
152,"I've travelled through Bangkok Suvarnabhumi Airport many times a year since it opened a decade ago. The most improved part of the airport is the Security Screening, usually a 5 minute process, but rarely have I seen all the machines in operation. The worst part of the airport has to be Immigration both arriving and departing. It's been many years since Immigration was a 10 minute event... and I've waited nearly an hour on many occasions. If you're in the taxi rank within an hour of landing you've done pretty well. Never have I seen more than 50% of the Immigration booths manned, and often it's a lot less than that so clearly the authorities have no concern with passengers waiting an hour to get their passport stamped. The sooner they replace the surly immigration officers with robots the better. Check in areas are fine and mostly well organised. Baggage reclaim is good but I'm not sure what Customs do in BKK. The retail and food business in BKK are a rip off with the objective of squeezing the last of passengers money out of them before they depart. 300 THB for some noodles, 70THB for a bottle of water and 280THB for a beer is nonsense. I've not bought anything in the Duty Free for years.",6.0
153,"Crowded and poorly organised. Queues for passport checks are massive and nothing is done to prevent queue jumping by other travellers which is prevalent and very annoying. Getting through from check-in to airside takes far too long. Food options are limited and very expensive, bring some food with you. Immigration staff on arrivals and departures are miserable and officious, hardly a great welcome to the Land of Smiles, more akin, though not as bad as the open hostility often shown by US immigration staff to visitors. One very good thing though is that once you get through customs on arrival there are stalls for all 3 of Thailand's mobile phone service providers and the staff are fantastic and extremely helpful. Swapping your home country SIM for a Thai SIM for the duration of your stay is a breeze. In fact I'd kept my Thai DTAC SIM from my holiday 6 months previously and the DTAC people just topped it up for me and I kept the same number. I've used Swampy (as the airport's known to us farangs) several times and it's OK really but the queues for security and immigration are horrendous and the staff are less than friendly though scrupulously polite, it has to be said. Taxi's from the airport to downtown Bangkok are another bone of contention. Frequently over priced and scam-tastic. Trying to find cheaper alternatives like the train or bus, both of which are present at Swampy, is like a quest to find the Holy Grail. Well hidden and obscured. Not surprising as they are significantly cheaper (10% of the cost of a taxi). Sadly I think the staff at Swampy don't get to see the best of their visitors and like Thai's in other parts of Thailand who have to deal with stroppy, entitled, rude and even drunk foreign visitors, it's left many Thai staff rather jaded. So in conclusion, it's a safe place and it functions relatively well but on the whole it's often not as nice an experience as it could be.",6.0
154,"Thailand was my choice of destination when living in mainland China (Beijing and Guangzhou) to escape Chinese New Year and the office. While the airport is not perfect I am of the opinion it is actually well designed, the most vexing thing is departures but more about that later. For arrivals the airport system is like any other, you are directed from your gate through to passport control that has multiple terminals and is always well-staffed then to baggage control, I have never been in a long wait for this and can't have spent more than 45 minutes in total from leaving the aircraft to getting my bags. On leaving the arrivals gate one gets a sense that tourism is obviously a mainstay of the economy. Both flightside and check-in areas are both well stocked with shops and restaurants, banks, currency exchange and tourist information. Best to head down to the 7/11 or Family Mart at the arrivals gate for a Chang beer or ice cold water to combat the heat, after that there are plenty of transport methods from the airport but best to use the main taxi area so as not to fall to a tourist trap - they will issue a receipt. Departures is much the same though the system bottlenecks after check in that causes longer queues.",8.0
155,"I visit Bangkok regularly as a weekend getaway. Suvarnabhumi airport was opened under the direction to challenge Singapore as a hub. It was already a disappointment when it was opened but I cannot believe my eyes that the quality has gone to the dogs. Arrival is still acceptable but departure is a disaster. The experience is worsened by the flood of tourists who love to cut queues, speaking in loud voices, and crammed together. The customs and security checks are a nightmare. I have not seen such slow speed whether it is scanning the bags or going through the custom officers. The management of this airport do not have sense of urgency despite Bangkok being a number one tourist hub and major transport centre. Please try to use the refurbished older airport (hosting mostly regional budget airlines) if you are flying in and out from South East Asia.",4.0
